name,cwes,parent_dataset
nist_juliet_46488,675,nist_juliet
nist_juliet_46489,675,nist_juliet
nist_juliet_46490,675,nist_juliet
nist_juliet_46491,675,nist_juliet
nist_juliet_46492,675,nist_juliet
nist_juliet_46493,675,nist_juliet
nist_juliet_46494,675,nist_juliet
nist_juliet_46495,675,nist_juliet
nist_juliet_46496,675,nist_juliet
nist_juliet_46497,675,nist_juliet
nist_juliet_46498,675,nist_juliet
nist_juliet_46499,675,nist_juliet
nist_juliet_46500,675,nist_juliet
nist_juliet_46501,675,nist_juliet
nist_juliet_46502,675,nist_juliet
nist_juliet_46503,675,nist_juliet
nist_juliet_46504,675,nist_juliet
nist_juliet_46505,675,nist_juliet
nist_juliet_46506,675,nist_juliet
nist_juliet_46507,675,nist_juliet
nist_juliet_46508,675,nist_juliet
nist_juliet_46509,675,nist_juliet
nist_juliet_46510,675,nist_juliet
nist_juliet_46511,675,nist_juliet
nist_juliet_46512,675,nist_juliet
nist_juliet_46513,675,nist_juliet
nist_juliet_46514,675,nist_juliet
nist_juliet_46515,675,nist_juliet
nist_juliet_46516,675,nist_juliet
nist_juliet_46517,675,nist_juliet
nist_juliet_46518,675,nist_juliet
nist_juliet_46519,675,nist_juliet
nist_juliet_46520,675,nist_juliet
nist_juliet_46521,675,nist_juliet
nist_juliet_46522,675,nist_juliet
nist_juliet_46523,675,nist_juliet
nist_juliet_46524,675,nist_juliet
nist_juliet_46525,675,nist_juliet
nist_juliet_46526,675,nist_juliet
nist_juliet_46527,675,nist_juliet
nist_juliet_46528,675,nist_juliet
nist_juliet_46529,675,nist_juliet
nist_juliet_46530,675,nist_juliet
nist_juliet_46531,675,nist_juliet
nist_juliet_46532,675,nist_juliet
nist_juliet_46533,675,nist_juliet
nist_juliet_46534,675,nist_juliet
nist_juliet_46535,675,nist_juliet
nist_juliet_46536,675,nist_juliet
nist_juliet_46537,675,nist_juliet
nist_juliet_46538,675,nist_juliet
nist_juliet_46539,675,nist_juliet
nist_juliet_46540,675,nist_juliet
nist_juliet_46541,675,nist_juliet
nist_juliet_46542,675,nist_juliet
nist_juliet_46543,675,nist_juliet
nist_juliet_46544,675,nist_juliet
nist_juliet_46545,675,nist_juliet
nist_juliet_46546,675,nist_juliet
nist_juliet_46547,675,nist_juliet
nist_juliet_46548,675,nist_juliet
nist_juliet_46549,675,nist_juliet
nist_juliet_46550,675,nist_juliet
nist_juliet_46551,675,nist_juliet
nist_juliet_46552,675,nist_juliet
nist_juliet_46553,675,nist_juliet
nist_juliet_46554,675,nist_juliet
nist_juliet_46555,675,nist_juliet
nist_juliet_46556,675,nist_juliet
nist_juliet_46557,675,nist_juliet
nist_juliet_46558,675,nist_juliet
nist_juliet_46559,675,nist_juliet
nist_juliet_46560,675,nist_juliet
nist_juliet_46561,675,nist_juliet
nist_juliet_46562,675,nist_juliet
nist_juliet_46563,675,nist_juliet
nist_juliet_46564,675,nist_juliet
nist_juliet_46565,675,nist_juliet
nist_juliet_46566,675,nist_juliet
nist_juliet_46567,675,nist_juliet
nist_juliet_46568,675,nist_juliet
nist_juliet_46569,675,nist_juliet
nist_juliet_46570,675,nist_juliet
nist_juliet_46571,675,nist_juliet
nist_juliet_46572,675,nist_juliet
nist_juliet_46573,675,nist_juliet
nist_juliet_46574,676,nist_juliet
nist_juliet_46575,676,nist_juliet
nist_juliet_46576,676,nist_juliet
nist_juliet_46577,676,nist_juliet
nist_juliet_46578,676,nist_juliet
nist_juliet_46579,676,nist_juliet
nist_juliet_46580,676,nist_juliet
nist_juliet_46581,676,nist_juliet
nist_juliet_46582,676,nist_juliet
nist_juliet_46583,676,nist_juliet
nist_juliet_46584,676,nist_juliet
nist_juliet_46585,676,nist_juliet
nist_juliet_46586,676,nist_juliet
nist_juliet_46587,676,nist_juliet
nist_juliet_46588,676,nist_juliet
nist_juliet_46589,676,nist_juliet
nist_juliet_46590,676,nist_juliet
nist_juliet_46591,676,nist_juliet
nist_juliet_46592,680,nist_juliet
nist_juliet_46593,680,nist_juliet
nist_juliet_46594,680,nist_juliet
nist_juliet_46595,680,nist_juliet
nist_juliet_46596,680,nist_juliet
nist_juliet_46597,680,nist_juliet
nist_juliet_46598,680,nist_juliet
nist_juliet_46599,680,nist_juliet
nist_juliet_46600,680,nist_juliet
nist_juliet_46601,680,nist_juliet
nist_juliet_46602,680,nist_juliet
nist_juliet_46603,680,nist_juliet
nist_juliet_46604,680,nist_juliet
nist_juliet_46605,680,nist_juliet
nist_juliet_46606,680,nist_juliet
nist_juliet_46607,680,nist_juliet
nist_juliet_46608,680,nist_juliet
nist_juliet_46609,680,nist_juliet
nist_juliet_46610,680,nist_juliet
nist_juliet_46611,680,nist_juliet
nist_juliet_46612,680,nist_juliet
nist_juliet_46613,680,nist_juliet
nist_juliet_46614,680,nist_juliet
nist_juliet_46615,680,nist_juliet
nist_juliet_46616,680,nist_juliet
nist_juliet_46617,680,nist_juliet
nist_juliet_46618,680,nist_juliet
nist_juliet_46619,680,nist_juliet
nist_juliet_46620,680,nist_juliet
nist_juliet_46621,680,nist_juliet
nist_juliet_46622,680,nist_juliet
nist_juliet_46623,680,nist_juliet
nist_juliet_46624,680,nist_juliet
nist_juliet_46625,680,nist_juliet
nist_juliet_46626,680,nist_juliet
nist_juliet_46627,680,nist_juliet
nist_juliet_46628,680,nist_juliet
nist_juliet_46629,680,nist_juliet
nist_juliet_46630,680,nist_juliet
nist_juliet_46631,680,nist_juliet
nist_juliet_46632,680,nist_juliet
nist_juliet_46633,680,nist_juliet
nist_juliet_46634,680,nist_juliet
nist_juliet_46635,680,nist_juliet
nist_juliet_46636,680,nist_juliet
nist_juliet_46637,680,nist_juliet
nist_juliet_46638,680,nist_juliet
nist_juliet_46639,680,nist_juliet
nist_juliet_46640,680,nist_juliet
nist_juliet_46641,680,nist_juliet
nist_juliet_46642,680,nist_juliet
nist_juliet_46643,680,nist_juliet
nist_juliet_46644,680,nist_juliet
nist_juliet_46645,680,nist_juliet
nist_juliet_46646,680,nist_juliet
nist_juliet_46647,680,nist_juliet
nist_juliet_46648,680,nist_juliet
nist_juliet_46649,680,nist_juliet
nist_juliet_46650,680,nist_juliet
nist_juliet_46651,680,nist_juliet
nist_juliet_46652,680,nist_juliet
nist_juliet_46653,680,nist_juliet
nist_juliet_46654,680,nist_juliet
nist_juliet_46655,680,nist_juliet
nist_juliet_46656,680,nist_juliet
nist_juliet_46657,680,nist_juliet
nist_juliet_46658,680,nist_juliet
nist_juliet_46659,680,nist_juliet
nist_juliet_46660,680,nist_juliet
nist_juliet_46661,680,nist_juliet
nist_juliet_46662,680,nist_juliet
nist_juliet_46663,680,nist_juliet
nist_juliet_46664,680,nist_juliet
nist_juliet_46665,680,nist_juliet
nist_juliet_46666,680,nist_juliet
nist_juliet_46667,680,nist_juliet
nist_juliet_46668,680,nist_juliet
nist_juliet_46669,680,nist_juliet
nist_juliet_46670,680,nist_juliet
nist_juliet_46671,680,nist_juliet
nist_juliet_46672,680,nist_juliet
nist_juliet_46673,680,nist_juliet
nist_juliet_46674,680,nist_juliet
nist_juliet_46675,680,nist_juliet
nist_juliet_46676,680,nist_juliet
nist_juliet_46677,680,nist_juliet
nist_juliet_46678,680,nist_juliet
nist_juliet_46679,680,nist_juliet
nist_juliet_46680,680,nist_juliet
nist_juliet_46681,680,nist_juliet
nist_juliet_46682,680,nist_juliet
nist_juliet_46683,680,nist_juliet
nist_juliet_46684,680,nist_juliet
nist_juliet_46685,680,nist_juliet
nist_juliet_46686,680,nist_juliet
nist_juliet_46687,680,nist_juliet
nist_juliet_46688,680,nist_juliet
nist_juliet_46689,680,nist_juliet
nist_juliet_46690,680,nist_juliet
nist_juliet_46691,680,nist_juliet
nist_juliet_46692,680,nist_juliet
nist_juliet_46693,680,nist_juliet
nist_juliet_46694,680,nist_juliet
nist_juliet_46695,680,nist_juliet
nist_juliet_46696,680,nist_juliet
nist_juliet_46697,680,nist_juliet
nist_juliet_46698,680,nist_juliet
nist_juliet_46699,680,nist_juliet
nist_juliet_46700,680,nist_juliet
nist_juliet_46701,680,nist_juliet
nist_juliet_46702,680,nist_juliet
nist_juliet_46703,680,nist_juliet
nist_juliet_46704,680,nist_juliet
nist_juliet_46705,680,nist_juliet
nist_juliet_46706,680,nist_juliet
nist_juliet_46707,680,nist_juliet
nist_juliet_46708,680,nist_juliet
nist_juliet_46709,680,nist_juliet
nist_juliet_46710,680,nist_juliet
nist_juliet_46711,680,nist_juliet
nist_juliet_46712,680,nist_juliet
nist_juliet_46713,680,nist_juliet
nist_juliet_46714,680,nist_juliet
nist_juliet_46715,680,nist_juliet
nist_juliet_46716,680,nist_juliet
nist_juliet_46717,680,nist_juliet
nist_juliet_46718,680,nist_juliet
nist_juliet_46719,680,nist_juliet
nist_juliet_46720,680,nist_juliet
nist_juliet_46721,680,nist_juliet
nist_juliet_46722,680,nist_juliet
nist_juliet_46723,680,nist_juliet
nist_juliet_46724,680,nist_juliet
nist_juliet_46725,680,nist_juliet
nist_juliet_46726,680,nist_juliet
nist_juliet_46727,680,nist_juliet
nist_juliet_46728,680,nist_juliet
nist_juliet_46729,680,nist_juliet
nist_juliet_46730,680,nist_juliet
nist_juliet_46731,680,nist_juliet
nist_juliet_46732,680,nist_juliet
nist_juliet_46733,680,nist_juliet
nist_juliet_46734,680,nist_juliet
nist_juliet_46735,680,nist_juliet
nist_juliet_46736,680,nist_juliet
nist_juliet_46737,680,nist_juliet
nist_juliet_46738,680,nist_juliet
nist_juliet_46739,680,nist_juliet
nist_juliet_46740,680,nist_juliet
nist_juliet_46741,680,nist_juliet
nist_juliet_46742,680,nist_juliet
nist_juliet_46743,680,nist_juliet
nist_juliet_46744,680,nist_juliet
nist_juliet_46745,680,nist_juliet
nist_juliet_46746,680,nist_juliet
nist_juliet_46747,680,nist_juliet
nist_juliet_46748,680,nist_juliet
nist_juliet_46749,680,nist_juliet
nist_juliet_46750,680,nist_juliet
nist_juliet_46751,680,nist_juliet
nist_juliet_46752,680,nist_juliet
nist_juliet_46753,680,nist_juliet
nist_juliet_46754,680,nist_juliet
nist_juliet_46755,680,nist_juliet
nist_juliet_46756,680,nist_juliet
nist_juliet_46757,680,nist_juliet
nist_juliet_46758,680,nist_juliet
nist_juliet_46759,680,nist_juliet
nist_juliet_46760,680,nist_juliet
nist_juliet_46761,680,nist_juliet
nist_juliet_46762,680,nist_juliet
nist_juliet_46763,680,nist_juliet
nist_juliet_46764,680,nist_juliet
nist_juliet_46765,680,nist_juliet
nist_juliet_46766,680,nist_juliet
nist_juliet_46767,680,nist_juliet
nist_juliet_46768,680,nist_juliet
nist_juliet_46769,680,nist_juliet
nist_juliet_46770,680,nist_juliet
nist_juliet_46771,680,nist_juliet
nist_juliet_46772,680,nist_juliet
nist_juliet_46773,680,nist_juliet
nist_juliet_46774,680,nist_juliet
nist_juliet_46775,680,nist_juliet
nist_juliet_46776,680,nist_juliet
nist_juliet_46777,680,nist_juliet
nist_juliet_46778,680,nist_juliet
nist_juliet_46779,680,nist_juliet
nist_juliet_46780,680,nist_juliet
nist_juliet_46781,680,nist_juliet
nist_juliet_46782,680,nist_juliet
nist_juliet_46783,680,nist_juliet
nist_juliet_46784,680,nist_juliet
nist_juliet_46785,680,nist_juliet
nist_juliet_46786,680,nist_juliet
nist_juliet_46787,680,nist_juliet
nist_juliet_46788,680,nist_juliet
nist_juliet_46789,680,nist_juliet
nist_juliet_46790,680,nist_juliet
nist_juliet_46791,680,nist_juliet
nist_juliet_46792,680,nist_juliet
nist_juliet_46793,680,nist_juliet
nist_juliet_46794,680,nist_juliet
nist_juliet_46795,680,nist_juliet
nist_juliet_46796,680,nist_juliet
nist_juliet_46797,680,nist_juliet
nist_juliet_46798,680,nist_juliet
nist_juliet_46799,680,nist_juliet
nist_juliet_46800,680,nist_juliet
nist_juliet_46801,680,nist_juliet
nist_juliet_46802,680,nist_juliet
nist_juliet_46803,680,nist_juliet
nist_juliet_46804,680,nist_juliet
nist_juliet_46805,680,nist_juliet
nist_juliet_46806,680,nist_juliet
nist_juliet_46807,680,nist_juliet
nist_juliet_46808,680,nist_juliet
nist_juliet_46809,680,nist_juliet
nist_juliet_46810,680,nist_juliet
nist_juliet_46811,680,nist_juliet
nist_juliet_46812,680,nist_juliet
nist_juliet_46813,680,nist_juliet
nist_juliet_46814,680,nist_juliet
nist_juliet_46815,680,nist_juliet
nist_juliet_46816,680,nist_juliet
nist_juliet_46817,680,nist_juliet
nist_juliet_46818,680,nist_juliet
nist_juliet_46819,680,nist_juliet
nist_juliet_46820,680,nist_juliet
nist_juliet_46821,680,nist_juliet
nist_juliet_46822,680,nist_juliet
nist_juliet_46823,680,nist_juliet
nist_juliet_46824,680,nist_juliet
nist_juliet_46825,680,nist_juliet
nist_juliet_46826,680,nist_juliet
nist_juliet_46827,680,nist_juliet
nist_juliet_46828,680,nist_juliet
nist_juliet_46829,680,nist_juliet
nist_juliet_46830,680,nist_juliet
nist_juliet_46831,680,nist_juliet
nist_juliet_46832,680,nist_juliet
nist_juliet_46833,680,nist_juliet
nist_juliet_46834,680,nist_juliet
nist_juliet_46835,680,nist_juliet
nist_juliet_46836,680,nist_juliet
nist_juliet_46837,680,nist_juliet
nist_juliet_46838,680,nist_juliet
nist_juliet_46839,680,nist_juliet
nist_juliet_46840,680,nist_juliet
nist_juliet_46841,680,nist_juliet
nist_juliet_46842,680,nist_juliet
nist_juliet_46843,680,nist_juliet
nist_juliet_46844,680,nist_juliet
nist_juliet_46845,680,nist_juliet
nist_juliet_46846,680,nist_juliet
nist_juliet_46847,680,nist_juliet
nist_juliet_46848,680,nist_juliet
nist_juliet_46849,680,nist_juliet
nist_juliet_46850,680,nist_juliet
nist_juliet_46851,680,nist_juliet
nist_juliet_46852,680,nist_juliet
nist_juliet_46853,680,nist_juliet
nist_juliet_46854,680,nist_juliet
nist_juliet_46855,680,nist_juliet
nist_juliet_46856,680,nist_juliet
nist_juliet_46857,680,nist_juliet
nist_juliet_46858,680,nist_juliet
nist_juliet_46859,680,nist_juliet
nist_juliet_46860,680,nist_juliet
nist_juliet_46861,680,nist_juliet
nist_juliet_46862,680,nist_juliet
nist_juliet_46863,680,nist_juliet
nist_juliet_46864,680,nist_juliet
nist_juliet_46865,680,nist_juliet
nist_juliet_46866,680,nist_juliet
nist_juliet_46867,680,nist_juliet
nist_juliet_46868,680,nist_juliet
nist_juliet_46869,680,nist_juliet
nist_juliet_46870,680,nist_juliet
nist_juliet_46871,680,nist_juliet
nist_juliet_46872,680,nist_juliet
nist_juliet_46873,680,nist_juliet
nist_juliet_46874,680,nist_juliet
nist_juliet_46875,680,nist_juliet
nist_juliet_46876,680,nist_juliet
nist_juliet_46877,680,nist_juliet
nist_juliet_46878,680,nist_juliet
nist_juliet_46879,680,nist_juliet
nist_juliet_46880,680,nist_juliet
nist_juliet_46881,680,nist_juliet
nist_juliet_46882,680,nist_juliet
nist_juliet_46883,680,nist_juliet
nist_juliet_46884,680,nist_juliet
nist_juliet_46885,680,nist_juliet
nist_juliet_46886,680,nist_juliet
nist_juliet_46887,680,nist_juliet
nist_juliet_46888,680,nist_juliet
nist_juliet_46889,680,nist_juliet
nist_juliet_46890,680,nist_juliet
nist_juliet_46891,680,nist_juliet
nist_juliet_46892,680,nist_juliet
nist_juliet_46893,680,nist_juliet
nist_juliet_46894,680,nist_juliet
nist_juliet_46895,680,nist_juliet
nist_juliet_46896,680,nist_juliet
nist_juliet_46897,680,nist_juliet
nist_juliet_46898,680,nist_juliet
nist_juliet_46899,680,nist_juliet
nist_juliet_46900,680,nist_juliet
nist_juliet_46901,680,nist_juliet
nist_juliet_46902,680,nist_juliet
nist_juliet_46903,680,nist_juliet
nist_juliet_46904,680,nist_juliet
nist_juliet_46905,680,nist_juliet
nist_juliet_46906,680,nist_juliet
nist_juliet_46907,680,nist_juliet
nist_juliet_46908,680,nist_juliet
nist_juliet_46909,680,nist_juliet
nist_juliet_46910,680,nist_juliet
nist_juliet_46911,680,nist_juliet
nist_juliet_46912,680,nist_juliet
nist_juliet_46913,680,nist_juliet
nist_juliet_46914,680,nist_juliet
nist_juliet_46915,680,nist_juliet
nist_juliet_46916,680,nist_juliet
nist_juliet_46917,680,nist_juliet
nist_juliet_46918,680,nist_juliet
nist_juliet_46919,680,nist_juliet
nist_juliet_46920,680,nist_juliet
nist_juliet_46921,680,nist_juliet
nist_juliet_46922,680,nist_juliet
nist_juliet_46923,680,nist_juliet
nist_juliet_46924,680,nist_juliet
nist_juliet_46925,680,nist_juliet
nist_juliet_46926,680,nist_juliet
nist_juliet_46927,680,nist_juliet
nist_juliet_46928,680,nist_juliet
nist_juliet_46929,680,nist_juliet
nist_juliet_46930,680,nist_juliet
nist_juliet_46931,680,nist_juliet
nist_juliet_46932,680,nist_juliet
nist_juliet_46933,680,nist_juliet
nist_juliet_46934,680,nist_juliet
nist_juliet_46935,680,nist_juliet
nist_juliet_46936,680,nist_juliet
nist_juliet_46937,680,nist_juliet
nist_juliet_46938,680,nist_juliet
nist_juliet_46939,680,nist_juliet
nist_juliet_46940,680,nist_juliet
nist_juliet_46941,680,nist_juliet
nist_juliet_46942,680,nist_juliet
nist_juliet_46943,680,nist_juliet
nist_juliet_46944,680,nist_juliet
nist_juliet_46945,680,nist_juliet
nist_juliet_46946,680,nist_juliet
nist_juliet_46947,680,nist_juliet
nist_juliet_46948,680,nist_juliet
nist_juliet_46949,680,nist_juliet
nist_juliet_46950,680,nist_juliet
nist_juliet_46951,680,nist_juliet
nist_juliet_46952,680,nist_juliet
nist_juliet_46953,680,nist_juliet
nist_juliet_46954,680,nist_juliet
nist_juliet_46955,680,nist_juliet
nist_juliet_46956,680,nist_juliet
nist_juliet_46957,680,nist_juliet
nist_juliet_46958,680,nist_juliet
nist_juliet_46959,680,nist_juliet
nist_juliet_46960,680,nist_juliet
nist_juliet_46961,680,nist_juliet
nist_juliet_46962,680,nist_juliet
nist_juliet_46963,680,nist_juliet
nist_juliet_46964,680,nist_juliet
nist_juliet_46965,680,nist_juliet
nist_juliet_46966,680,nist_juliet
nist_juliet_46967,680,nist_juliet
nist_juliet_46968,680,nist_juliet
nist_juliet_46969,680,nist_juliet
nist_juliet_46970,680,nist_juliet
nist_juliet_46971,680,nist_juliet
nist_juliet_46972,680,nist_juliet
nist_juliet_46973,680,nist_juliet
nist_juliet_46974,680,nist_juliet
nist_juliet_46975,680,nist_juliet
nist_juliet_46976,680,nist_juliet
nist_juliet_46977,680,nist_juliet
nist_juliet_46978,680,nist_juliet
nist_juliet_46979,680,nist_juliet
nist_juliet_46980,680,nist_juliet
nist_juliet_46981,680,nist_juliet
nist_juliet_46982,680,nist_juliet
nist_juliet_46983,680,nist_juliet
nist_juliet_46984,680,nist_juliet
nist_juliet_46985,680,nist_juliet
nist_juliet_46986,680,nist_juliet
nist_juliet_46987,680,nist_juliet
nist_juliet_46988,680,nist_juliet
nist_juliet_46989,680,nist_juliet
nist_juliet_46990,680,nist_juliet
nist_juliet_46991,680,nist_juliet
nist_juliet_46992,680,nist_juliet
nist_juliet_46993,680,nist_juliet
nist_juliet_46994,680,nist_juliet
nist_juliet_46995,680,nist_juliet
nist_juliet_46996,680,nist_juliet
nist_juliet_46997,680,nist_juliet
nist_juliet_46998,680,nist_juliet
nist_juliet_46999,680,nist_juliet
nist_juliet_47000,680,nist_juliet
nist_juliet_47001,680,nist_juliet
nist_juliet_47002,680,nist_juliet
nist_juliet_47003,680,nist_juliet
nist_juliet_47004,680,nist_juliet
nist_juliet_47005,680,nist_juliet
nist_juliet_47006,680,nist_juliet
nist_juliet_47007,680,nist_juliet
nist_juliet_47008,680,nist_juliet
nist_juliet_47009,680,nist_juliet
nist_juliet_47010,680,nist_juliet
nist_juliet_47011,680,nist_juliet
nist_juliet_47012,680,nist_juliet
nist_juliet_47013,680,nist_juliet
nist_juliet_47014,680,nist_juliet
nist_juliet_47015,680,nist_juliet
nist_juliet_47016,680,nist_juliet
nist_juliet_47017,680,nist_juliet
nist_juliet_47018,680,nist_juliet
nist_juliet_47019,680,nist_juliet
nist_juliet_47020,680,nist_juliet
nist_juliet_47021,680,nist_juliet
nist_juliet_47022,680,nist_juliet
nist_juliet_47023,680,nist_juliet
nist_juliet_47024,680,nist_juliet
nist_juliet_47025,680,nist_juliet
nist_juliet_47026,680,nist_juliet
nist_juliet_47027,680,nist_juliet
nist_juliet_47028,680,nist_juliet
nist_juliet_47029,680,nist_juliet
nist_juliet_47030,680,nist_juliet
nist_juliet_47031,680,nist_juliet
nist_juliet_47032,680,nist_juliet
nist_juliet_47033,680,nist_juliet
nist_juliet_47034,680,nist_juliet
nist_juliet_47035,680,nist_juliet
nist_juliet_47036,680,nist_juliet
nist_juliet_47037,680,nist_juliet
nist_juliet_47038,680,nist_juliet
nist_juliet_47039,680,nist_juliet
nist_juliet_47040,680,nist_juliet
nist_juliet_47041,680,nist_juliet
nist_juliet_47042,680,nist_juliet
nist_juliet_47043,680,nist_juliet
nist_juliet_47044,680,nist_juliet
nist_juliet_47045,680,nist_juliet
nist_juliet_47046,680,nist_juliet
nist_juliet_47047,680,nist_juliet
nist_juliet_47048,680,nist_juliet
nist_juliet_47049,680,nist_juliet
nist_juliet_47050,680,nist_juliet
nist_juliet_47051,680,nist_juliet
nist_juliet_47052,680,nist_juliet
nist_juliet_47053,680,nist_juliet
nist_juliet_47054,680,nist_juliet
nist_juliet_47055,680,nist_juliet
nist_juliet_47056,680,nist_juliet
nist_juliet_47057,680,nist_juliet
nist_juliet_47058,680,nist_juliet
nist_juliet_47059,680,nist_juliet
nist_juliet_47060,680,nist_juliet
nist_juliet_47061,680,nist_juliet
nist_juliet_47062,680,nist_juliet
nist_juliet_47063,680,nist_juliet
nist_juliet_47064,680,nist_juliet
nist_juliet_47065,680,nist_juliet
nist_juliet_47066,680,nist_juliet
nist_juliet_47067,680,nist_juliet
nist_juliet_47068,680,nist_juliet
nist_juliet_47069,680,nist_juliet
nist_juliet_47070,680,nist_juliet
nist_juliet_47071,680,nist_juliet
nist_juliet_47072,680,nist_juliet
nist_juliet_47073,680,nist_juliet
nist_juliet_47074,680,nist_juliet
nist_juliet_47075,680,nist_juliet
nist_juliet_47076,680,nist_juliet
nist_juliet_47077,680,nist_juliet
nist_juliet_47078,680,nist_juliet
nist_juliet_47079,680,nist_juliet
nist_juliet_47080,680,nist_juliet
nist_juliet_47081,680,nist_juliet
nist_juliet_47082,680,nist_juliet
nist_juliet_47083,680,nist_juliet
nist_juliet_47084,680,nist_juliet
nist_juliet_47085,680,nist_juliet
nist_juliet_47086,680,nist_juliet
nist_juliet_47087,680,nist_juliet
nist_juliet_47088,680,nist_juliet
nist_juliet_47089,680,nist_juliet
nist_juliet_47090,680,nist_juliet
nist_juliet_47091,680,nist_juliet
nist_juliet_47092,680,nist_juliet
nist_juliet_47093,680,nist_juliet
nist_juliet_47094,680,nist_juliet
nist_juliet_47095,680,nist_juliet
nist_juliet_47096,680,nist_juliet
nist_juliet_47097,680,nist_juliet
nist_juliet_47098,680,nist_juliet
nist_juliet_47099,680,nist_juliet
nist_juliet_47100,680,nist_juliet
nist_juliet_47101,680,nist_juliet
nist_juliet_47102,680,nist_juliet
nist_juliet_47103,680,nist_juliet
nist_juliet_47104,680,nist_juliet
nist_juliet_47105,680,nist_juliet
nist_juliet_47106,680,nist_juliet
nist_juliet_47107,680,nist_juliet
nist_juliet_47108,680,nist_juliet
nist_juliet_47109,680,nist_juliet
nist_juliet_47110,680,nist_juliet
nist_juliet_47111,680,nist_juliet
nist_juliet_47112,680,nist_juliet
nist_juliet_47113,680,nist_juliet
nist_juliet_47114,680,nist_juliet
nist_juliet_47115,680,nist_juliet
nist_juliet_47116,680,nist_juliet
nist_juliet_47117,680,nist_juliet
nist_juliet_47118,680,nist_juliet
nist_juliet_47119,680,nist_juliet
nist_juliet_47120,680,nist_juliet
nist_juliet_47121,680,nist_juliet
nist_juliet_47122,680,nist_juliet
nist_juliet_47123,680,nist_juliet
nist_juliet_47124,680,nist_juliet
nist_juliet_47125,680,nist_juliet
nist_juliet_47126,680,nist_juliet
nist_juliet_47127,680,nist_juliet
nist_juliet_47128,680,nist_juliet
nist_juliet_47129,680,nist_juliet
nist_juliet_47130,680,nist_juliet
nist_juliet_47131,680,nist_juliet
nist_juliet_47132,680,nist_juliet
nist_juliet_47133,680,nist_juliet
nist_juliet_47134,680,nist_juliet
nist_juliet_47135,680,nist_juliet
nist_juliet_47136,680,nist_juliet
nist_juliet_47137,680,nist_juliet
nist_juliet_47138,680,nist_juliet
nist_juliet_47139,680,nist_juliet
nist_juliet_47140,680,nist_juliet
nist_juliet_47141,680,nist_juliet
nist_juliet_47142,680,nist_juliet
nist_juliet_47143,680,nist_juliet
nist_juliet_47144,680,nist_juliet
nist_juliet_47145,680,nist_juliet
nist_juliet_47146,680,nist_juliet
nist_juliet_47147,680,nist_juliet
nist_juliet_47148,680,nist_juliet
nist_juliet_47149,680,nist_juliet
nist_juliet_47150,680,nist_juliet
nist_juliet_47151,680,nist_juliet
nist_juliet_47152,680,nist_juliet
nist_juliet_47153,680,nist_juliet
nist_juliet_47154,680,nist_juliet
nist_juliet_47155,680,nist_juliet
nist_juliet_47156,680,nist_juliet
nist_juliet_47157,680,nist_juliet
nist_juliet_47158,680,nist_juliet
nist_juliet_47159,680,nist_juliet
nist_juliet_47160,680,nist_juliet
nist_juliet_47161,680,nist_juliet
nist_juliet_47162,680,nist_juliet
nist_juliet_47163,680,nist_juliet
nist_juliet_47164,680,nist_juliet
nist_juliet_47165,680,nist_juliet
nist_juliet_47166,680,nist_juliet
nist_juliet_47167,680,nist_juliet
nist_juliet_47168,681,nist_juliet
nist_juliet_47169,681,nist_juliet
nist_juliet_47170,681,nist_juliet
nist_juliet_47171,681,nist_juliet
nist_juliet_47172,681,nist_juliet
nist_juliet_47173,681,nist_juliet
nist_juliet_47174,681,nist_juliet
nist_juliet_47175,681,nist_juliet
nist_juliet_47176,681,nist_juliet
nist_juliet_47177,681,nist_juliet
nist_juliet_47178,681,nist_juliet
nist_juliet_47179,681,nist_juliet
nist_juliet_47180,681,nist_juliet
nist_juliet_47181,681,nist_juliet
nist_juliet_47182,681,nist_juliet
nist_juliet_47183,681,nist_juliet
nist_juliet_47184,681,nist_juliet
nist_juliet_47185,681,nist_juliet
nist_juliet_47186,681,nist_juliet
nist_juliet_47187,681,nist_juliet
nist_juliet_47188,681,nist_juliet
nist_juliet_47189,681,nist_juliet
nist_juliet_47190,681,nist_juliet
nist_juliet_47191,681,nist_juliet
nist_juliet_47192,681,nist_juliet
nist_juliet_47193,681,nist_juliet
nist_juliet_47194,681,nist_juliet
nist_juliet_47195,681,nist_juliet
nist_juliet_47196,681,nist_juliet
nist_juliet_47197,681,nist_juliet
nist_juliet_47198,681,nist_juliet
nist_juliet_47199,681,nist_juliet
nist_juliet_47200,681,nist_juliet
nist_juliet_47201,681,nist_juliet
nist_juliet_47202,681,nist_juliet
nist_juliet_47203,681,nist_juliet
nist_juliet_47204,681,nist_juliet
nist_juliet_47205,681,nist_juliet
nist_juliet_47206,681,nist_juliet
nist_juliet_47207,681,nist_juliet
nist_juliet_47208,681,nist_juliet
nist_juliet_47209,681,nist_juliet
nist_juliet_47210,681,nist_juliet
nist_juliet_47211,681,nist_juliet
nist_juliet_47212,681,nist_juliet
nist_juliet_47213,681,nist_juliet
nist_juliet_47214,681,nist_juliet
nist_juliet_47215,681,nist_juliet
nist_juliet_47216,681,nist_juliet
nist_juliet_47217,681,nist_juliet
nist_juliet_47218,681,nist_juliet
nist_juliet_47219,681,nist_juliet
nist_juliet_47220,681,nist_juliet
nist_juliet_47221,681,nist_juliet
nist_juliet_47222,685,nist_juliet
nist_juliet_47223,685,nist_juliet
